ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
2025,45863,6:50,45867,15:02,10120988,กรมทางหลวง,ทางหลวง,6,พญาเย็น - นครราชสีมา,144.8,นครราชสีมา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,ชนท้าย,แจ่มใส,14.88326524,101.6131992,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
2025,45863,7:30,45952,14:10,10176373,กรมทางหลวง,ทางหลวง,101,สวนป่า - สะพานพญาวัด,350.244,น่าน,รถโดยสารขนาดใหญ่,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.63893204,100.7405104,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,45863,7:40,45868,16:36,10121759,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,9.965,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,ไม่ยอมให้รถที่มีสิทธิ์ไปก่อน,อื่นๆ,แจ่มใส,13.78625133,100.3800523,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,7:48,45865,13:09,10120511,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,22.2,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.70251492,100.8237594,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,8:30,45959,15:29,10179861,กรมทางหลวง,ทางหลวง,1143,น้ำคลาด - ปางหมิ่น,66,พิษณุโลก,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,17.34007029,100.3806023,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45863,8:30,46008,9:13,10243099,กรมทางหลวง,ทางหลวง,41,ท่าทอง - สวนสมบูรณ์,60.72,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,9.994898477,99.06802788,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45863,8:43,46009,8:50,10237570,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,11.68,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78763194,100.3644298,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,9:00,45868,11:44,10121556,กรมทางหลวง,ทางหลวง,35,ดาวคะนอง - แสมดำ,9.3,กรุงเทพมหานคร,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.64461067,100.4135542,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,9:00,46008,7:01,10242979,กรมทางหลวง,ทางหลวง,41,ท่าโรงช้าง - ท่าชี,198.15,สุราษฎร์ธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.871365546,99.29825624,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45863,9:30,45868,9:58,10121355,กรมทางหลวง,ทางหลวง,361,ทางเลี่ยงเมืองชลบุรี,6.7,ชลบุรี,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.36552932,101.0178722,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,45863,10:30,45930,10:29,10162331,กรมทางหลวง,ทางหลวง,12,ตาก - หนองเสือ,98.69,ตาก,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.88709163,99.17545751,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2025,45863,10:30,45933,15:10,10164993,กรมทางหลวง,ทางหลวง,2,ขอนแก่น - หินลาด,353.759,ขอนแก่น,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.58890693,102.8183493,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45863,10:50,46008,14:13,10236975,กรมทางหลวง,ทางหลวง,3,บ้านสิ้ว - โพธิ์ทอง,314.3,จันทบุรี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.65978497,102.0097308,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45863,11:21,45868,11:45,10121561,กรมทางหลวง,ทางหลวง,35,ดาวคะนอง - แสมดำ,8.9,กรุงเทพมหานคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.64679933,100.4165112,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
2025,45863,11:25,46009,9:16,10237402,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,1.601,กรุงเทพมหานคร,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78412699,100.4562244,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45863,11:30,45971,6:49,10220604,กรมทางหลวง,ทางหลวง,415,บางคราม - พนม,44.888,สุราษฎร์ธานี,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.852814167,98.84475455,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,45863,11:50,45897,12:34,10140278,กรมทางหลวง,ทางหลวง,35,แสมดำ - สะพานข้ามแม่น้ำท่าจีนฝั่งตะวันตก,29.25,สมุทรสาคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.550556,100.264111,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025,45863,12:40,45867,14:25,10120946,กรมทางหลวง,ทางหลวง,9,บางปะอิน - แขวงรามอินทรา,31.2,ปทุมธานี,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.92971576,100.7074682,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025,45863,13:30,45895,13:44,10138623,กรมทางหลวง,ทางหลวง,24,กระเทียม - ห้วยสำราญ,229.99,สุรินทร์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.61746916,103.7529095,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45863,13:50,45897,11:53,10140217,กรมทางหลวง,ทางหลวง,103,แม่ตีบ - งาว,41.225,ลำปาง,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,18.5775557,100.0884841,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45863,14:05,45868,14:22,10121657,กรมทางหลวง,ทางหลวง,3,นายายอาม - บ้านสิ้ว,289,จันทบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.77694959,101.8300813,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45863,14:27,45867,8:45,10120753,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,27.3,สมุทรปราการ,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.66583835,100.8500719,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45863,14:42,45954,10:13,10177696,กรมทางหลวง,ทางหลวง,403,นครศรีธรรมราช - เสาธง,10.1,นครศรีธรรมราช,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.315914192,99.92006352,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45863,15:00,45867,13:16,10120905,กรมทางหลวง,ทางหลวง,117,นครสวรรค์ - หนองเต่า,13,นครสวรรค์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,15.8137087,100.1215089,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,15:20,45940,14:22,10168803,กรมทางหลวง,ทางหลวง,118,เชียงใหม่ - ดอยนางแก้ว,21.208,เชียงใหม่,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.89595017,99.18773233,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2025,45863,15:34,45864,15:09,10120390,กรมทางหลวง,ทางหลวง,9,แขวงรามอินทรา - บางพลี,49.9,กรุงเทพมหานคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.77003111,100.6913321,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025,45863,15:46,45868,11:46,10121558,กรมทางหลวง,ทางหลวง,35,ดาวคะนอง - แสมดำ,8.6,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.64844828,100.4187235,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45863,16:00,46015,9:54,10236893,กรมทางหลวง,ทางหลวง,11,หนองน้ำเขียว - ปางเคาะ,375.8,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,17.97673546,100.0168745,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45863,16:10,45989,16:16,10210791,กรมทางหลวง,ทางหลวง,107,แม่ทะลาย - หัวโท,66.596,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,19.32344564,98.95341901,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45863,16:19,46009,8:50,10237584,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,13.01,กรุงเทพมหานคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.78840039,100.3521574,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45863,16:20,45938,11:43,10166797,กรมทางหลวง,ทางหลวง,2148,ด่านขุนทด - โคกสะอาด,12.75,นครราชสีมา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ที่ลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,15.14079151,101.8474086,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025,45863,16:34,45867,8:58,10120761,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,24.8,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.68138167,100.8344132,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,16:50,45960,9:07,10180241,กรมทางหลวง,ทางหลวง,11,ชัยมงคล - บึงหลัก,307.15,อุตรดิตถ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.52837564,100.2127871,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45863,17:00,45932,11:00,10163948,กรมทางหลวง,ทางหลวง,3462,สระแก้ว - แซร์ออ,51.507,สระแก้ว,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.91543367,102.4067403,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45863,17:01,45867,14:43,10120956,กรมทางหลวง,ทางหลวง,7,หนองข้างคอก - ตะเคียนเตี้ย,86.9,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.23314267,100.9996668,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,17:10,45937,14:02,10166188,กรมทางหลวง,ทางหลวง,2,ตาลาด - หนองแวงโสกพระ,229.645,นครราชสีมา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,15.51876625,102.5396839,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45863,17:47,45864,14:50,10120388,กรมทางหลวง,ทางหลวง,7,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,6.3,กรุงเทพมหานคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.73285311,100.7016277,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45863,18:00,46009,9:27,10237675,กรมทางหลวง,ทางหลวง,3038,ดอนเจดีย์ - ศรีประจันต์,1.35,สุพรรณบุรี,รถจักรยานยนต์,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,14.63102293,100.0291255,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025,45863,18:10,45925,15:05,10159434,กรมทางหลวง,ทางหลวง,213,สร้างค้อ - สกลนคร,168.15,สกลนคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.14237309,104.1121879,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45863,18:30,46008,10:20,10239781,กรมทางหลวง,ทางหลวง,35,นาโคก - แพรกหนามแดง,59.25,สมุทรสงคราม,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.42134168,100.0342228,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,45863,18:38,46009,8:46,10237542,กรมทางหลวง,ทางหลวง,3017,แยกนิคมสร้างตนเอง - แยกพัฒนานิคม,6.45,ลพบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),ฝนตก,14.80141164,100.7417928,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
2025,45863,19:00,45868,11:50,10121570,กรมทางหลวง,ทางหลวง,2242,บุ่งเขียว - เขมราฐ,11.025,อุบลราชธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,16.05242775,105.1354936,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,19:45,45867,14:44,10120964,กรมทางหลวง,ทางหลวง,7,หนองข้างคอก - ตะเคียนเตี้ย,90.8,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.19933848,101.0013485,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45863,19:49,45867,10:48,10120829,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,26.5,สมุทรปราการ,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.66978552,100.8439511,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45863,19:55,46009,9:52,10237730,กรมทางหลวง,ทางหลวง,3199,แก่งเสี้ยน - ท่าพะเนียด,1.14,กาญจนบุรี,รถปิคอัพบรรทุก 4 ล้อ,,ไม่ยอมให้รถที่มีสิทธิ์ไปก่อน,ชนท้าย,แจ่มใส,14.07187355,99.48496297,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45863,20:18,45867,14:26,10120947,กรมทางหลวง,ทางหลวง,9,บางปะอิน - แขวงรามอินทรา,1.5,อยุธยา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.18243674,100.6406678,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45863,20:28,45867,14:45,10120969,กรมทางหลวง,ทางหลวง,7,ทางต่างระดับหนองขาม - ท่าเรือแหลมฉบัง,6.6,ชลบุรี,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.10785628,100.9248358,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,45863,20:45,45904,14:39,10145246,กรมทางหลวง,ทางหลวง,6,พญาเย็น - นครราชสีมา,86,นครราชสีมา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.6175844,101.214729,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45863,20:50,45869,9:29,10122422,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,11.725,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,ชนท้าย,แจ่มใส,13.78741052,100.3640127,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,21:00,45950,11:34,10174587,กรมทางหลวง,ทางหลวง,11,หนองน้ำเขียว - ปางเคาะ,354.34,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,17.85293013,100.0452161,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
2025,45863,21:10,45869,9:52,10122346,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,12,กรุงเทพมหานคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.78787941,100.3620547,7,7,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,2,2
2025,45863,21:14,45873,14:15,10124499,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E007S013|U,บางพลี-สุขสวัสดิ์,16.9,สมุทรปราการ,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง,,ชนท้าย,แจ่มใส,13.634536,100.56841,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2
2025,45863,21:14,45873,14:15,10124503,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E007S013|U,บางพลี-สุขสวัสดิ์,16.9,สมุทรปราการ,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง,,ชนท้าย,แจ่มใส,13.634536,100.56841,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2
2025,45863,21:14,45873,14:15,10124506,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E007S013|U,บางพลี-สุขสวัสดิ์,16.9,สมุทรปราการ,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง,,ชนท้าย,แจ่มใส,13.634536,100.56841,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2
2025,45863,21:14,45873,14:15,10124509,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E007S013|U,บางพลี-สุขสวัสดิ์,16.9,สมุทรปราการ,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง,,ชนท้าย,แจ่มใส,13.634536,100.56841,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2
2025,45863,21:49,45867,14:52,10120971,กรมทางหลวง,ทางหลวง,7,หนองข้างคอก - ตะเคียนเตี้ย,93,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.1803232,100.9951043,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2025,45863,22:10,45867,10:02,10120797,กรมทางหลวง,ทางหลวง,3249,เขาไร่ยา - แพร่งขาหยั่ง,14.75,จันทบุรี,รถจักรยานยนต์,,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,12.78364462,102.0959674,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2025,45863,23:00,45867,11:36,10120878,กรมทางหลวง,ทางหลวง,331,สี่แยกนาน้อย - เขาหินซ้อน,128.45,ฉะเชิงเทรา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,ชนท้าย,แจ่มใส,13.68302481,101.4107408,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,9,9
2025,45863,23:30,45938,14:17,10166918,กรมทางหลวง,ทางหลวง,2,โคกกรวด - นครราชสีมา,136.22,นครราชสีมา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.94042663,101.9980586,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45863,23:30,46008,6:48,10243023,กรมทางหลวง,ทางหลวง,41,สวนสมบูรณ์ - เกาะมุกข์,110.2,สุราษฎร์ธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,9.568706706,99.13011642,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2025,45864,0:00,45954,14:17,10177802,กรมทางหลวง,ทางหลวง,403,ทุ่งสง - กะปาง,51.785,นครศรีธรรมราช,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.143795358,99.6744851,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
