ปีที่เกิดเหตุ,หน่วยงาน,สายทาง,ก.ม.,จังหวัด,บริเวณที่เกิดเหตุ/ลักษณะทาง,มูลเหตุสันนิษฐาน,ลักษณะการเกิดอุบัติเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,จำนวนรถที่เกิดเหตุ(รวมคันที่1),จำนวนที่เกิดเหตุทั้งหมด(รวมคนเดินเท้า),รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,รถบรรทุกมากกว่า6ล้อไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ(รถพ่วง),อื่นๆ,จำนวนผู้เสียชีวิต,จำนวนผู้บาดเจ็บสาหัส,จำนวนผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,ชั่วโมง,time_period,year,month,day,is_weekend,is_new_year,is_songkran,day_type,subdistrict_code
2026,กรมทางหลวง,น้ำดุก - ห้วยซำมะคาว,389.0,เพชรบูรณ์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.75987635,101.4708906,1,1,0,0,0,0,0,0,0,0,10,เช้า (08:00 - 11:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ทางต่างระดับสีคิ้ว - ซับประดู่,0.78,นครราชสีมา,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.85592013,101.701338,1,1,0,0,0,0,0,1,0,1,10,เช้า (08:00 - 11:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,หนองบ้วย - ห้วยทรายใต้,188.816,เพชรบุรี,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,12.8048324,99.95150372,1,1,1,0,0,0,0,0,0,0,11,เช้า (08:00 - 11:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,โพนางดำออก - ท่าฉนวน,122.1,ชัยนาท,,หลับใน,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,15.15936455,100.2483961,1,1,0,1,0,0,0,0,0,0,11,เช้า (08:00 - 11:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,หนองบัวระเหว - ชัยภูมิ,239.83,ชัยภูมิ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,15.78619724,101.884435,1,1,1,0,0,0,1,0,0,0,12,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,หัวโท - ล้องอ้อ,131.2,เชียงใหม่,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,19.7384568,99.14290277,2,2,1,0,0,1,0,0,0,0,12,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,หนองสระพัง - มหาสารคาม,29.57,มหาสารคาม,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,16.24946546,103.0552326,2,2,1,0,0,0,0,0,2,2,12,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,เดื่อศรีคันไชย - หนองแวง,32.3,สกลนคร,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,17.66993643,103.7401521,2,2,1,0,0,0,0,0,1,1,13,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,หัวถนน - เฉลิมพระเกียรติ,19.46,นครศรีธรรมราช,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.216706152,100.0268869,1,1,0,0,0,0,0,2,0,2,13,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,แขวงคลองสองต้นนุ่น - พิมพา,26.9,สมุทรปราการ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.66778393,100.8470504,2,2,1,0,0,0,0,0,0,0,13,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ยโสธร - สะพานคลองลำเซ,284.035,ยโสธร,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.80844519,104.329003,1,1,0,0,0,0,0,0,0,0,14,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,อู่ทอง - สระกระโจม,32.5,สุพรรณบุรี,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนเป็นมุมบริเวณทางแยก,แจ่มใส,14.63279416,99.87596735,2,2,0,0,0,0,1,0,0,0,14,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,พิมพา - หนองข้างคอก,56.9,ชลบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.48869387,101.0468146,3,3,2,0,0,0,0,0,9,9,14,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,หนองข้างคอก - ตะเคียนเตี้ย,104.745,ชลบุรี,ทางตรง+ไม่มีความลาดชัน,หลับใน,ชนท้าย,แจ่มใส,13.07578661,100.9936291,3,3,1,0,0,0,0,0,2,2,14,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,พิมพา - หนองข้างคอก,57.1,ชลบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.48701025,101.0465424,4,4,3,0,0,0,0,0,2,2,15,บ่าย (12:00 - 15:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,พิมพา - หนองข้างคอก,43.2,ฉะเชิงเทรา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.58549144,100.969858,2,2,2,0,0,0,0,0,0,0,16,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ตาวตาด - ตาดกลอย,66.35,เพชรบูรณ์,ทางตรง+ที่ลาดชัน,บรรทุกเกินอัตรา,อื่นๆ,แจ่มใส,17.01908662,101.405194,1,1,0,0,1,0,0,0,0,0,17,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,สามัคคี - บ้านหวด,731.0,ลำปาง,ทางโค้งกว้าง+ที่ลาดชัน,ทางโค้งอันตราย,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,18.42270857,99.68255706,1,1,0,0,1,0,0,0,1,1,17,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,บางปะอิน - แขวงรามอินทรา,24.8,ปทุมธานี,ทางตรง+ไม่มีความลาดชัน,มีกองวัสดุ/สิ่งกีดขวาง,,แจ่มใส,13.98738142,100.7133557,1,1,1,0,0,0,0,0,0,0,17,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ถนนวงแหวนรอบเมืองนครราชสีมาด้านทิศใต้,88.763,นครราชสีมา,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.83541359,102.0970728,1,1,1,0,0,0,0,0,2,2,17,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ห้วยเกิ้ง - กุมภวาปี,13.765,อุดรธานี,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,17.10760744,103.0065416,2,2,0,0,0,0,0,0,3,3,18,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,หน้าค่ายตชด. - พังงอน,10.45,จันทบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.69560497,102.2089286,1,1,0,0,0,0,0,0,1,1,18,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ขี้เหล็กหลวง - แม่ทะลาย,42.275,เชียงใหม่,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,19.13835337,98.94789195,1,1,0,0,0,0,0,0,0,0,18,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,หนองสระพัง - มหาสารคาม,17.5,มหาสารคาม,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,16.2833542,102.9502013,2,2,0,0,0,1,1,0,0,0,18,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ขี้เหล็กหลวง - แม่ทะลาย,42.275,เชียงใหม่,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,19.13835337,98.94789195,1,1,0,0,0,0,0,0,0,0,19,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ร้องโพธิ์ - วังทอง,246.3,พิษณุโลก,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.83880432,100.3939529,1,1,1,0,0,0,0,0,0,0,19,เย็น (16:00 - 19:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ชมภู - เชียงของ,97.705,เชียงราย,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,19.95023442,100.3123024,1,1,1,0,0,0,0,0,0,0,20,กลางคืน (20:00 - 23:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,นาคำไฮ - วังสำราญ,60.775,หนองบัวลำภู,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.29047239,102.2760026,1,1,0,0,0,0,0,0,0,0,20,กลางคืน (20:00 - 23:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,พล - บ้านไผ่,280.3,ขอนแก่น,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,15.94811936,102.6814973,2,2,0,0,0,0,0,0,12,12,20,กลางคืน (20:00 - 23:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,ทุ่งใหญ่ - ทุ่งฝน,5.98,อุดรธานี,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,17.47807384,103.2497106,1,1,0,0,0,0,0,0,0,0,20,กลางคืน (20:00 - 23:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,โนนสะอาด - อุดรธานี,413.55,อุดรธานี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.07977793,102.931383,1,1,1,0,0,0,0,0,0,0,21,กลางคืน (20:00 - 23:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,นาสาร - เวียงสระ,55.95,สุราษฎร์ธานี,ทางตรง+ไม่มีความลาดชัน,เมาสุรา,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.677553759,99.37459578,1,1,0,0,0,0,0,0,0,0,22,กลางคืน (20:00 - 23:59),2026,1,25,1,0,0,weekend,000000
2026,กรมทางหลวง,พระปรง - โนนจิก,257.25,สระแก้ว,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.78295525,102.2151535,1,1,1,0,0,0,0,0,0,0,0,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,6.6,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.73270329,100.7012133,2,2,2,0,0,0,0,0,1,1,0,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,คลองมหาสวัสดิ์ - คลองบางไผ่,39.2,นนทบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.85681237,100.4116632,1,1,0,0,0,0,0,0,0,0,1,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ม่วงค่อม - คลองกระจัง,59.4,ลพบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.13410734,101.0417214,1,1,1,0,0,0,0,0,4,4,1,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ต่างระดับบางปะอิน - หนองแค,59.9,อยุธยา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.20972949,100.6737797,1,1,1,0,0,0,0,0,4,4,2,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทางต่างระดับมาบประชัน - พัทยา,6.15,ชลบุรี,,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,12.95133983,100.9607848,1,1,0,0,0,0,0,0,1,1,3,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ลพบุรี - ค่ายเอราวัณ,1.02,ลพบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.80644152,100.642342,1,1,0,0,0,0,1,0,0,0,3,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,น้ำอ้อม - หนองบัวระเหว,162.3,ชัยภูมิ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,15.78888367,101.3351252,1,1,0,0,1,0,0,0,1,1,3,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,เขาวัง - หนองบ้วย,164.0,เพชรบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.01200745,99.91669155,1,1,0,0,0,0,0,0,0,0,3,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,บางปะอิน - แขวงรามอินทรา,20.8,ปทุมธานี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.02103159,100.6991266,2,2,1,0,0,1,0,0,1,1,3,ดึก (00:00 - 03:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองสามพราน - แก่งประลอม,129.5,กาญจนบุรี,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,14.29362182,99.00341257,1,1,0,0,0,0,0,0,0,0,4,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,บ่อวิน - หนองปรือ,57.1,ชลบุรี,ทางโค้งกว้าง+ไม่มีความลาดชัน,สูญเสียการควบคุม,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.14493411,101.1692011,1,1,1,0,0,0,0,0,0,0,4,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองเม็ก - บ้านดุง,36.4,อุดรธานี,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.66334343,103.2464129,1,1,0,0,0,0,0,0,1,1,4,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,6.7,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.73261079,100.7017578,2,2,2,0,0,0,0,0,0,0,4,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ดอนหวาย - บ้านวัด,180.86,นครราชสีมา,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.14568804,102.3229894,1,1,0,0,0,0,0,0,1,1,5,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,สามัคคี - บ้านหวด,753.1,ลำปาง,ทางโค้งกว้าง+ที่ลาดชัน,ทางโค้งอันตราย,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,18.51472807,99.81907942,1,1,1,0,0,0,0,0,0,0,5,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,นครหลวง - อ่างทอง,26.699,อยุธยา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.40318154,100.5865435,2,2,0,0,0,0,0,0,8,8,5,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หินกอง - คลองยาง,92.15,สระบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.40070182,100.9179575,1,1,1,0,0,0,0,0,1,1,6,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองสามพราน - แก่งประลอม,118.3,กาญจนบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.22107493,99.07279864,2,2,0,0,0,0,0,0,3,3,6,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,นครปฐม - หนองปลาไหล,9.65,นครปฐม,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.88371849,99.99032692,1,1,0,0,0,0,0,0,1,1,6,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 333 (กม.ที่ 81+900) - อำเภอด่านช้าง,23.8,สุพรรณบุรี,ทางตรง+ไม่มีความลาดชัน,ไม่ให้สัญญาณชะลอ/เลี้ยว,,แจ่มใส,14.847191,99.703697,2,2,0,0,0,0,0,0,4,4,7,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,สี่แยกกบินทร์บุรี - วังน้ำเขียว,169.5,ปราจีนบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.01669487,101.7764979,1,1,0,0,0,0,0,0,0,0,7,เช้ามืด (04:00 - 07:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,บ้านพลิ้ว - แม่น้ำเวฬุ,373.17,จันทบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.40101048,102.3458195,1,1,0,0,1,0,0,0,0,0,8,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ดาวคะนอง - แสมดำ,12.025,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.6279987,100.3951438,2,2,1,0,0,0,0,0,1,1,8,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ดงพลับ - ม่วงค่อม,27.89,ลพบุรี,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.07515475,100.7972911,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ดงพลับ - ม่วงค่อม,33.485,ลพบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.0762683,100.8492938,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ดงพลับ - ม่วงค่อม,26.475,ลพบุรี,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.07362959,100.784221,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,บ้านใน - บ้านโฉ,15.6,สุราษฎร์ธานี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,9.268660663,99.70748242,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หน้าค่ายตชด. - พังงอน,10.2,จันทบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.69443402,102.2085531,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทับไทร - เทพนิมิต,21.7,จันทบุรี,ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.92025425,102.44606,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองแก - บ้านฝาง,509.8,ขอนแก่น,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.49060227,102.4422351,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองแก - บ้านฝาง,523.0,ขอนแก่น,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.4854302,102.5639828,1,1,0,0,0,1,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ช่องชาลี - ท่าโรงช้าง,117.38,สุราษฎร์ธานี,ทางโค้งกว้าง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,,แจ่มใส,9.041110018,99.10835668,1,1,0,0,0,0,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,บางปะอิน - แขวงรามอินทรา,14.3,ปทุมธานี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.07994914,100.6952052,2,2,0,0,0,0,0,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทางเข้าท่าอากาศยานสุวรรณภูมิ - บางวัว,20.8,สมุทรปราการ,ทางตรง+ที่ลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.60209199,100.7845835,2,2,0,0,1,0,1,0,0,0,9,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,เขาหินซ้อน - ลาดตะเคียน,141.6,ปราจีนบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.89236277,101.5780342,1,1,1,0,0,0,0,0,0,0,10,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,สะพานคลองลำเซ - ปทุมราชวงศา,314.597,อำนาจเจริญ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.8639097,104.5925245,1,1,0,0,0,0,0,0,0,0,10,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,โจ๊ะโหวะ - อุทยานแห่งชาติภูหินร่องกล้า,6.9,เพชรบูรณ์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.88003606,101.1298773,1,1,0,0,0,0,0,0,2,2,10,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,วังน้ำเขียว - ดอนขวาง,234.708,นครราชสีมา,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.44516655,101.8945175,2,2,0,0,1,0,0,0,1,1,11,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,โคกสี - ตะโก,51.05,นครราชสีมา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.59811116,102.2101276,1,1,0,0,0,1,0,0,0,0,11,เช้า (08:00 - 11:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ทองผาภูมิ - เจดีย์สามองค์,208.98,กาญจนบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,14.80166182,98.66645783,4,4,0,0,0,1,0,1,14,15,12,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
